student_id,name,career_goal,internships_done,job_ready,suggested_paths
3696,Sneha S 52,Web Developer,1 (IoT Internship),No,"Practice DSA, GitHub proj, Contribute to open source"
3697,Sneha K 57,Web Developer,"2 (NLP, Vision)",Yes,"Build capstone projects, Core project, mock interviews"
3698,Ankit K 69,Web Developer,1 (AR Intern),Yes,"Attend tech webinars, Contribute to open source"
3699,Rahul K 46,Web Developer,"2 (Research, Dev)",No,"Practice DSA, GitHub proj, Attend tech webinars"
3700,Arjun T 47,Product Designer,1 (Web Dev Intern),Yes,"Attend tech webinars, Certifications in relevant domain"
3701,Arjun S 70,Cloud Engineer,1 (CAD Internship),Yes,"Resume upgrade, hackathons, LinkedIn optimization"
3702,Sneha T 58,Data Scientist,"2 (DevOps, Cloud)",Yes,"Resume upgrade, hackathons, Build capstone projects"
3703,Meera T 61,Software Developer,1 (ML Intern),Yes,"Core project, mock interviews, Attend tech webinars"
3704,Rahul M 66,AI Researcher,"2 (DevOps, Cloud)",Yes,"Resume upgrade, hackathons, Apply to research roles"
3705,Sneha M 37,DevOps Specialist,1 (IoT Internship),Yes,"Core project, mock interviews, Attend tech webinars"
3706,Sneha T 59,Web Developer,1 (Security Intern),No,"Certifications in relevant domain, Apply to research roles"
3707,Divya K 41,Cloud Engineer,1 (Web Dev Intern),Yes,"Core project, mock interviews, Attend tech webinars"
3708,Divya S 45,AR/VR Developer,1 (ML Intern),Yes,"Attend tech webinars, Practice DSA, GitHub proj"
3709,Divya M 59,ML Engineer,1 (Web Dev Intern),Yes,"Resume upgrade, hackathons, Attend tech webinars"
3710,Divya T 70,Product Designer,1 (ML Intern),Yes,"Attend tech webinars, Practice DSA, GitHub proj"
3711,Sneha T 60,Systems Engineer,1 (ML Intern),No,"Certifications in relevant domain, Apply to research roles"
3712,Ravi M 53,Web Developer,"2 (DevOps, Cloud)",No,"Practice DSA, GitHub proj, Attend tech webinars"
3713,Rahul S 55,Cloud Engineer,1 (ML Intern),No,"Resume upgrade, hackathons, Contribute to open source"
3714,Divya T 71,Cloud Engineer,1 (AR Intern),No,"Apply to research roles, Attend tech webinars"
3715,Arjun R 58,Cloud Engineer,None,No,"Build capstone projects, LinkedIn optimization"
3716,Ankit T 53,Web Developer,1 (AR Intern),Yes,"Practice DSA, GitHub proj, Build capstone projects"
3717,Arjun M 54,DevOps Specialist,1 (Security Intern),Yes,"Resume upgrade, hackathons, Core project, mock interviews"
3718,Arjun T 48,Software Developer,"2 (DevOps, Cloud)",Yes,"Attend tech webinars, Build capstone projects"
3719,Aisha M 60,Cybersecurity Analyst,"2 (DevOps, Cloud)",Yes,"LinkedIn optimization, Contribute to open source"
3720,Priya R 46,Cloud Engineer,1 (IoT Internship),Yes,"Portfolio enhancement, Certifications in relevant domain"
3721,Ankit S 60,DevOps Specialist,1 (AR Intern),Yes,"Apply to research roles, Contribute to open source"
3722,Ankit T 54,DevOps Specialist,None,No,"Attend tech webinars, Portfolio enhancement"
3723,Meera T 62,Data Scientist,"2 (DevOps, Cloud)",No,"Apply to research roles, Core project, mock interviews"
3724,Aisha K 57,Data Scientist,"2 (DevOps, Cloud)",Yes,"Contribute to open source, Certifications in relevant domain"
3725,Aisha T 44,Systems Engineer,1 (AR Intern),Yes,"Apply to research roles, Resume upgrade, hackathons"
3726,Karan K 53,Embedded Engineer,1 (Web Dev Intern),Yes,"Practice DSA, GitHub proj, Contribute to open source"
3727,Arjun R 59,DevOps Specialist,1 (CAD Internship),No,"Attend tech webinars, Apply to research roles"
3728,Rahul S 56,Cloud Engineer,1 (IoT Internship),Yes,"Attend tech webinars, Practice DSA, GitHub proj"
3729,Rahul S 57,AI Researcher,"2 (NLP, Vision)",Yes,"Core project, mock interviews, Build capstone projects"
3730,Ravi S 52,Cybersecurity Analyst,1 (Web Dev Intern),Yes,"Resume upgrade, hackathons, Portfolio enhancement"
3731,Karan M 57,Web Developer,1 (ML Intern),Yes,"Attend tech webinars, Certifications in relevant domain"
3732,Rahul R 61,Cloud Engineer,"2 (NLP, Vision)",Yes,"Practice DSA, GitHub proj, Certifications in relevant domain"
3733,Rahul R 62,Software Developer,1 (AR Intern),Yes,"Certifications in relevant domain, Portfolio enhancement"
3734,Sneha T 61,Embedded Engineer,1 (Web Dev Intern),Yes,"Portfolio enhancement, LinkedIn optimization"
3735,Priya K 54,ML Engineer,1 (ML Intern),Yes,"Practice DSA, GitHub proj, Certifications in relevant domain"
3736,Aisha S 42,Product Designer,1 (IoT Internship),Yes,"Attend tech webinars, Build capstone projects"
3737,Aisha R 65,DevOps Specialist,1 (CAD Internship),No,"Certifications in relevant domain, Resume upgrade, hackathons"
3738,Aisha R 66,Web Developer,1 (Security Intern),Yes,"Apply to research roles, LinkedIn optimization"
3739,Sneha M 38,ML Engineer,None,No,"Practice DSA, GitHub proj, Build capstone projects"
3740,Divya T 72,AI Researcher,1 (AR Intern),No,"Practice DSA, GitHub proj, Core project, mock interviews"
3741,Arjun R 60,Software Developer,1 (Security Intern),Yes,"Attend tech webinars, Apply to research roles"
3742,Arjun M 55,AI Researcher,1 (CAD Internship),Yes,"Apply to research roles, Certifications in relevant domain"
3743,Aisha M 61,Cloud Engineer,1 (ML Intern),No,"Certifications in relevant domain, Build capstone projects"
3744,Ankit T 55,Product Designer,"2 (Research, Dev)",Yes,"Core project, mock interviews, Build capstone projects"
3745,Karan T 45,Product Designer,1 (Security Intern),Yes,"LinkedIn optimization, Apply to research roles"
3746,Divya M 60,AI Researcher,"2 (DevOps, Cloud)",No,"Build capstone projects, Core project, mock interviews"
3747,Divya R 52,Data Scientist,1 (AR Intern),Yes,"LinkedIn optimization, Certifications in relevant domain"
3748,Ankit S 61,Embedded Engineer,None,No,"Practice DSA, GitHub proj, Core project, mock interviews"
3749,Arjun K 64,Data Scientist,None,No,"Portfolio enhancement, Resume upgrade, hackathons"
3750,Rahul R 63,Web Developer,1 (CAD Internship),No,"Core project, mock interviews, LinkedIn optimization"
3751,Aisha M 62,Web Developer,1 (AR Intern),Yes,"Practice DSA, GitHub proj, Build capstone projects"
3752,Ankit M 57,AI Researcher,"2 (DevOps, Cloud)",Yes,"Portfolio enhancement, Certifications in relevant domain"
3753,Sneha S 53,Cybersecurity Analyst,1 (CAD Internship),Yes,"Core project, mock interviews, Resume upgrade, hackathons"
3754,Meera T 63,AR/VR Developer,1 (IoT Internship),Yes,"Contribute to open source, LinkedIn optimization"
3755,Sneha R 46,Cybersecurity Analyst,"2 (Research, Dev)",Yes,"Core project, mock interviews, Portfolio enhancement"
3756,Aisha T 45,Systems Engineer,"2 (DevOps, Cloud)",Yes,"Core project, mock interviews, Apply to research roles"
3757,Divya S 46,Cybersecurity Analyst,None,No,"Resume upgrade, hackathons, Apply to research roles"
3758,Ravi K 54,Systems Engineer,1 (AR Intern),No,"Practice DSA, GitHub proj, Resume upgrade, hackathons"
3759,Meera S 50,Cloud Engineer,None,No,"Portfolio enhancement, Core project, mock interviews"
3760,Karan T 46,Software Developer,"2 (DevOps, Cloud)",No,"Practice DSA, GitHub proj, Contribute to open source"
3761,Karan S 46,DevOps Specialist,1 (IoT Internship),Yes,"LinkedIn optimization, Core project, mock interviews"
3762,Sneha R 47,AI Researcher,1 (IoT Internship),Yes,"Build capstone projects, Contribute to open source"
3763,Rahul R 64,Cybersecurity Analyst,None,No,"Resume upgrade, hackathons, Portfolio enhancement"
3764,Arjun R 61,Cloud Engineer,1 (Security Intern),Yes,"LinkedIn optimization, Resume upgrade, hackathons"
3765,Divya S 47,Cybersecurity Analyst,1 (CAD Internship),Yes,"Contribute to open source, Practice DSA, GitHub proj"
3766,Divya T 73,Cloud Engineer,1 (ML Intern),No,"Certifications in relevant domain, Practice DSA, GitHub proj"
3767,Karan M 58,Software Developer,1 (Web Dev Intern),Yes,"Attend tech webinars, Contribute to open source"
3768,Rahul K 47,Embedded Engineer,None,No,"Build capstone projects, Practice DSA, GitHub proj"
3769,Rahul M 67,Systems Engineer,1 (Web Dev Intern),Yes,"Resume upgrade, hackathons, Build capstone projects"
3770,Meera M 63,AR/VR Developer,1 (ML Intern),Yes,"Certifications in relevant domain, Build capstone projects"
3771,Divya M 61,Embedded Engineer,"2 (Research, Dev)",No,"Apply to research roles, Certifications in relevant domain"
3772,Ravi R 53,Embedded Engineer,1 (Security Intern),No,"Portfolio enhancement, LinkedIn optimization"
3773,Divya K 42,Data Scientist,1 (Security Intern),No,"Core project, mock interviews, Certifications in relevant domain"
3774,Rahul S 58,AR/VR Developer,None,No,"LinkedIn optimization, Practice DSA, GitHub proj"
3775,Sneha R 48,Embedded Engineer,"2 (DevOps, Cloud)",Yes,"LinkedIn optimization, Practice DSA, GitHub proj"
3776,Arjun T 49,Cybersecurity Analyst,1 (AR Intern),Yes,"LinkedIn optimization, Portfolio enhancement"
3777,Divya K 43,Systems Engineer,None,No,"Apply to research roles, LinkedIn optimization"
3778,Divya T 74,AR/VR Developer,1 (Web Dev Intern),No,"Practice DSA, GitHub proj, Resume upgrade, hackathons"
3779,Meera T 64,AR/VR Developer,1 (AR Intern),No,"Attend tech webinars, Practice DSA, GitHub proj"
3780,Aisha K 58,Data Scientist,1 (CAD Internship),Yes,"Core project, mock interviews, Build capstone projects"
3781,Ravi R 54,ML Engineer,1 (IoT Internship),Yes,"Practice DSA, GitHub proj, Build capstone projects"
3782,Meera S 51,AR/VR Developer,None,No,"Certifications in relevant domain, Resume upgrade, hackathons"
3783,Meera T 65,DevOps Specialist,None,No,"Certifications in relevant domain, Attend tech webinars"
3784,Sneha R 49,Cloud Engineer,"2 (Research, Dev)",Yes,"LinkedIn optimization, Core project, mock interviews"
3785,Ankit K 70,Web Developer,None,No,"Contribute to open source, LinkedIn optimization"
3786,Ankit S 62,Web Developer,1 (ML Intern),Yes,"Build capstone projects, Apply to research roles"
3787,Arjun R 62,DevOps Specialist,1 (Web Dev Intern),Yes,"Resume upgrade, hackathons, Portfolio enhancement"
3788,Arjun R 63,Data Scientist,1 (CAD Internship),No,"Contribute to open source, Apply to research roles"
3789,Meera K 43,DevOps Specialist,1 (AR Intern),Yes,"Certifications in relevant domain, Apply to research roles"
3790,Karan M 59,DevOps Specialist,"2 (Research, Dev)",Yes,"Build capstone projects, Contribute to open source"
3791,Sneha T 62,Embedded Engineer,"2 (Research, Dev)",Yes,"Practice DSA, GitHub proj, LinkedIn optimization"
3792,Arjun M 56,AI Researcher,1 (IoT Internship),No,"LinkedIn optimization, Resume upgrade, hackathons"
3793,Karan K 54,Cloud Engineer,1 (Security Intern),Yes,"Attend tech webinars, Practice DSA, GitHub proj"
3794,Rahul T 67,Data Scientist,"2 (Research, Dev)",Yes,"Build capstone projects, Attend tech webinars"
3795,Meera T 66,ML Engineer,"2 (NLP, Vision)",Yes,"Build capstone projects, Practice DSA, GitHub proj"
3796,Ankit T 56,ML Engineer,1 (CAD Internship),Yes,"Attend tech webinars, Contribute to open source"
3797,Divya T 75,Embedded Engineer,"2 (DevOps, Cloud)",Yes,"LinkedIn optimization, Core project, mock interviews"
3798,Divya M 62,Cloud Engineer,1 (CAD Internship),Yes,"LinkedIn optimization, Certifications in relevant domain"
3799,Aisha K 59,Systems Engineer,1 (AR Intern),Yes,"Resume upgrade, hackathons, Practice DSA, GitHub proj"
3800,Priya R 47,AR/VR Developer,1 (Web Dev Intern),Yes,"Build capstone projects, Certifications in relevant domain"
3801,Sneha S 54,Cybersecurity Analyst,"2 (NLP, Vision)",No,"Core project, mock interviews, Practice DSA, GitHub proj"
3802,Priya K 55,AR/VR Developer,"2 (NLP, Vision)",Yes,"Build capstone projects, Portfolio enhancement"
3803,Rahul T 68,Cloud Engineer,1 (ML Intern),Yes,"Attend tech webinars, Portfolio enhancement"
3804,Meera T 67,Systems Engineer,1 (IoT Internship),Yes,"Attend tech webinars, Resume upgrade, hackathons"
3805,Ankit R 55,Web Developer,1 (AR Intern),Yes,"Practice DSA, GitHub proj, Build capstone projects"
3806,Meera T 68,ML Engineer,1 (AR Intern),Yes,"Attend tech webinars, Practice DSA, GitHub proj"
3807,Sneha M 39,Data Scientist,1 (AR Intern),Yes,"Portfolio enhancement, Core project, mock interviews"
3808,Sneha S 55,Systems Engineer,"2 (Research, Dev)",No,"Build capstone projects, Attend tech webinars"
3809,Aisha T 46,Systems Engineer,"2 (Research, Dev)",Yes,"Certifications in relevant domain, Build capstone projects"
3810,Divya K 44,Web Developer,1 (ML Intern),No,"Attend tech webinars, Contribute to open source"
3811,Priya T 65,DevOps Specialist,1 (AR Intern),Yes,"Certifications in relevant domain, Core project, mock interviews"
3812,Meera T 69,AR/VR Developer,1 (CAD Internship),Yes,"Practice DSA, GitHub proj, Apply to research roles"
3813,Sneha K 58,Cloud Engineer,1 (Security Intern),Yes,"Apply to research roles, Practice DSA, GitHub proj"
3814,Sneha T 63,Cloud Engineer,"2 (DevOps, Cloud)",Yes,"LinkedIn optimization, Attend tech webinars"
3815,Rahul T 69,AI Researcher,1 (Web Dev Intern),Yes,"Portfolio enhancement, Certifications in relevant domain"
3816,Divya S 48,ML Engineer,1 (AR Intern),Yes,"Build capstone projects, LinkedIn optimization"
3817,Ravi K 55,Web Developer,1 (AR Intern),Yes,"Resume upgrade, hackathons, LinkedIn optimization"
3818,Ankit K 71,AI Researcher,1 (Security Intern),Yes,"Portfolio enhancement, Build capstone projects"
3819,Priya M 54,DevOps Specialist,1 (Security Intern),Yes,"Certifications in relevant domain, LinkedIn optimization"
3820,Rahul K 48,DevOps Specialist,"2 (DevOps, Cloud)",Yes,"Portfolio enhancement, Certifications in relevant domain"
3821,Arjun S 71,AR/VR Developer,"2 (NLP, Vision)",No,"Apply to research roles, Attend tech webinars"
3822,Rahul K 49,AI Researcher,"2 (DevOps, Cloud)",Yes,"Core project, mock interviews, Apply to research roles"
3823,Divya T 76,Embedded Engineer,1 (ML Intern),Yes,"Certifications in relevant domain, Attend tech webinars"
3824,Meera R 60,DevOps Specialist,"2 (Research, Dev)",Yes,"Portfolio enhancement, Attend tech webinars"
3825,Rahul K 50,DevOps Specialist,1 (Web Dev Intern),No,"LinkedIn optimization, Portfolio enhancement"
3826,Meera T 70,Data Scientist,1 (AR Intern),Yes,"Core project, mock interviews, Certifications in relevant domain"
3827,Sneha M 40,Product Designer,None,No,"LinkedIn optimization, Attend tech webinars"
3828,Divya S 49,Data Scientist,1 (CAD Internship),Yes,"Contribute to open source, Certifications in relevant domain"
3829,Sneha R 50,ML Engineer,1 (IoT Internship),No,"Contribute to open source, Portfolio enhancement"
3830,Divya R 53,Software Developer,"2 (DevOps, Cloud)",Yes,"Certifications in relevant domain, Core project, mock interviews"
3831,Ankit R 56,Cloud Engineer,1 (AR Intern),No,"Certifications in relevant domain, Core project, mock interviews"
3832,Ankit K 72,Cloud Engineer,1 (Security Intern),Yes,"LinkedIn optimization, Apply to research roles"
3833,Rahul M 68,ML Engineer,1 (ML Intern),No,"Contribute to open source, Certifications in relevant domain"
3834,Sneha K 59,Cybersecurity Analyst,1 (AR Intern),Yes,"Resume upgrade, hackathons, Core project, mock interviews"
3835,Divya K 45,Cloud Engineer,None,No,"Contribute to open source, Portfolio enhancement"
3836,Sneha S 56,Product Designer,1 (CAD Internship),No,"Certifications in relevant domain, Practice DSA, GitHub proj"
3837,Ankit K 73,Cloud Engineer,"2 (NLP, Vision)",Yes,"LinkedIn optimization, Resume upgrade, hackathons"
3838,Rahul K 51,Web Developer,"2 (Research, Dev)",No,"LinkedIn optimization, Build capstone projects"
3839,Ravi R 55,ML Engineer,1 (AR Intern),Yes,"Build capstone projects, LinkedIn optimization"
3840,Rahul K 52,DevOps Specialist,1 (Security Intern),Yes,"Contribute to open source, Build capstone projects"
3841,Ankit M 58,Web Developer,1 (IoT Internship),Yes,"Attend tech webinars, Apply to research roles"
3842,Karan M 60,Embedded Engineer,1 (IoT Internship),Yes,"Practice DSA, GitHub proj, Build capstone projects"
3843,Ravi M 54,Product Designer,"2 (Research, Dev)",Yes,"Contribute to open source, Build capstone projects"
3844,Arjun M 57,Web Developer,1 (Security Intern),No,"Portfolio enhancement, Attend tech webinars"
3845,Divya R 54,Embedded Engineer,1 (IoT Internship),No,"Practice DSA, GitHub proj, Core project, mock interviews"
3846,Priya M 55,Web Developer,"2 (NLP, Vision)",No,"Resume upgrade, hackathons, Certifications in relevant domain"
3847,Divya M 63,AR/VR Developer,1 (ML Intern),Yes,"Build capstone projects, Portfolio enhancement"
3848,Ankit R 57,Data Scientist,1 (CAD Internship),Yes,"Portfolio enhancement, Resume upgrade, hackathons"
3849,Arjun M 58,AI Researcher,1 (Web Dev Intern),Yes,"Attend tech webinars, Practice DSA, GitHub proj"
3850,Sneha S 57,Cloud Engineer,1 (AR Intern),Yes,"Attend tech webinars, Portfolio enhancement"
3851,Ankit S 63,Product Designer,1 (CAD Internship),No,"Practice DSA, GitHub proj, Apply to research roles"
3852,Arjun M 59,Data Scientist,1 (Security Intern),No,"Resume upgrade, hackathons, Build capstone projects"
3853,Sneha K 60,Systems Engineer,"2 (Research, Dev)",No,"Certifications in relevant domain, Contribute to open source"
3854,Arjun M 60,AR/VR Developer,"2 (DevOps, Cloud)",No,"Certifications in relevant domain, Build capstone projects"
3855,Meera M 64,AR/VR Developer,"2 (DevOps, Cloud)",Yes,"Certifications in relevant domain, Apply to research roles"
3856,Aisha T 47,Software Developer,1 (CAD Internship),Yes,"Apply to research roles, Core project, mock interviews"
3857,Ravi K 56,ML Engineer,"2 (NLP, Vision)",Yes,"Resume upgrade, hackathons, Core project, mock interviews"
3858,Sneha M 41,Cloud Engineer,None,No,"Build capstone projects, Attend tech webinars"
3859,Sneha S 58,Cloud Engineer,None,No,"Core project, mock interviews, Attend tech webinars"
