student_id,name,weak_subjects,strengths,recommended_actions,recent_progress
3672,Ravi S 51,Geotech,"Data Mining, Digital Logic",Revise theoretical concepts,Improving
3673,Priya S 63,Mechatronics,"DBMS, OS",Focus on weak topics,Needs attention
3674,Meera R 57,"Embedded, Digital Logic","Security, Data Mining",Take mock tests,Declining
3675,Meera R 58,"Data Mining, DL","Signal Systems, CN",Take mock tests,Stable
3676,Karan R 44,Java,"CAD, VLSI",Take mock tests,Needs attention
3677,Aisha K 56,Digital Logic,"Embedded, Data Mining",Focus on weak topics,Needs attention
3678,Sneha M 35,Python,"CAD, NLP",Attend workshops,Stable
3679,Aisha R 63,Signal Systems,"CN, OS",Practice regularly,Needs attention
3680,Ankit S 59,"AI, Geotech","Mechatronics, VLSI",Simulate real problems,Improving
3681,Meera M 62,CN,"EM Theory, Machines",Simulate real problems,Stable
3682,Divya M 58,Concrete Tech,"RL, Mechatronics",Improve time management,Improving
3683,Arjun K 62,"CN, Digital Logic","DSA, RL",Use online resources,Needs attention
3684,Ankit M 56,DBMS,"DL, ML",Practice regularly,Improving
3685,Priya R 45,"Security, CN","AI, Math",Simulate real problems,Improving
3686,Meera K 42,"EM Theory, Digital Logic","ML, Signal Systems",Practice regularly,Needs attention
3687,Rahul S 53,"Mechatronics, Dynamics","EM Theory, RL",Join peer study groups,Needs attention
3688,Meera R 59,RL,"Fluid Mech, OS",Focus on weak topics,Declining
3689,Sneha K 56,"Web Dev, CAD","DL, CAD",Practice regularly,Needs attention
3690,Karan R 45,"Signal Systems, Networking","Structural, DBMS",Attend workshops,Declining
3691,Arjun K 63,Networking,"Networking, DL",Attend tutoring sessions,Needs attention
3692,Rahul S 54,"Fluid Mech, Data Mining","Math, Concrete Tech",Attend tutoring sessions,Needs attention
3693,Sneha M 36,ML,"DBMS, Dynamics",Join peer study groups,Declining
3694,Aisha T 43,"DL, Mechatronics","Machines, DSA",Simulate real problems,Declining
3695,Aisha R 64,"NLP, Fluid Mech","Web Dev, VLSI",Focus on weak topics,Improving
3696,Sneha S 52,Stats,"CN, Concrete Tech",Attend tutoring sessions,Improving
3697,Sneha K 57,Embedded,"CN, VLSI",Join peer study groups,Needs attention
3698,Ankit K 69,DBMS,"Geotech, Machines",Take mock tests,Needs attention
3699,Rahul K 46,OS,"Machines, DBMS",Focus on weak topics,Stable
3700,Arjun T 47,DSA,"Data Mining, CN",Attend workshops,Declining
3701,Arjun S 70,"VLSI, Stats","Surveying, Fluid Mech",Attend workshops,Declining
3702,Sneha T 58,Mechatronics,"Digital Logic, DBMS",Use online resources,Stable
3703,Meera T 61,DSA,"Data Mining, Power Systems",Improve time management,Stable
3704,Rahul M 66,Concrete Tech,"Structural, DL",Attend workshops,Needs attention
3705,Sneha M 37,"Dynamics, Networking","Machines, VLSI",Improve time management,Declining
3706,Sneha T 59,Embedded,"DL, EM Theory",Attend workshops,Needs attention
3707,Divya K 41,"Control, Machines","Dynamics, DBMS",Use online resources,Needs attention
3708,Divya S 45,VLSI,"Security, Python",Take mock tests,Needs attention
3709,Divya M 59,"Java, Geotech","Security, RL",Join peer study groups,Declining
3710,Divya T 70,Python,"EM Theory, RL",Revise theoretical concepts,Stable
3711,Sneha T 60,"ML, Geotech","Thermo, Digital Logic",Join peer study groups,Declining
3712,Ravi M 53,"Embedded, Mechatronics","NLP, Math",Improve time management,Needs attention
3713,Rahul S 55,Signal Systems,"CN, AI",Attend tutoring sessions,Improving
3714,Divya T 71,"Dynamics, DBMS","Digital Logic, DL",Practice regularly,Needs attention
3715,Arjun R 58,Web Dev,"VLSI, Circuits",Take mock tests,Improving
3716,Ankit T 53,"VLSI, DSA","NLP, VLSI",Improve time management,Needs attention
3717,Arjun M 54,"Data Mining, DSA","Surveying, Concrete Tech",Focus on weak topics,Improving
3718,Arjun T 48,ML,"DSA, OS",Practice regularly,Improving
3719,Aisha M 60,Geotech,"AI, CN",Practice regularly,Stable
3720,Priya R 46,Concrete Tech,"Surveying, Data Mining",Revise theoretical concepts,Stable
3721,Ankit S 60,DSA,"Math, Web Dev",Focus on weak topics,Improving
3722,Ankit T 54,Circuits,"AI, Surveying",Focus on weak topics,Needs attention
3723,Meera T 62,"DL, Concrete Tech","Thermo, Embedded",Practice regularly,Stable
3724,Aisha K 57,Structural,"Java, Networking",Take mock tests,Stable
3725,Aisha T 44,Security,"ML, NLP",Improve time management,Declining
3726,Karan K 53,NLP,"Java, Digital Logic",Use online resources,Declining
3727,Arjun R 59,Dynamics,"Power Systems, Signal Systems",Attend workshops,Improving
3728,Rahul S 56,"VLSI, Stats","Machines, CN",Revise theoretical concepts,Needs attention
3729,Rahul S 57,Signal Systems,"Mechatronics, Digital Logic",Simulate real problems,Improving
3730,Ravi S 52,DL,"Python, Data Mining",Revise theoretical concepts,Needs attention
3731,Karan M 57,Math,"Control, Python",Attend tutoring sessions,Improving
3732,Rahul R 61,Python,"Circuits, Dynamics",Practice regularly,Stable
3733,Rahul R 62,Python,"Security, CAD",Use online resources,Improving
3734,Sneha T 61,"Python, Signal Systems","Web Dev, NLP",Improve time management,Needs attention
3735,Priya K 54,"ML, Python","Networking, Embedded",Simulate real problems,Improving
3736,Aisha S 42,Web Dev,"Security, Embedded",Practice regularly,Declining
3737,Aisha R 65,Digital Logic,"DSA, Web Dev",Practice regularly,Needs attention
3738,Aisha R 66,"DBMS, EM Theory","CAD, Dynamics",Join peer study groups,Improving
3739,Sneha M 38,Concrete Tech,"DSA, Machines",Simulate real problems,Needs attention
3740,Divya T 72,"EM Theory, Fluid Mech","Embedded, EM Theory",Use online resources,Needs attention
3741,Arjun R 60,Stats,"Dynamics, VLSI",Attend tutoring sessions,Improving
3742,Arjun M 55,DBMS,"Concrete Tech, RL",Practice regularly,Stable
3743,Aisha M 61,ML,"Data Mining, Mechatronics",Join peer study groups,Stable
3744,Ankit T 55,VLSI,"Surveying, EM Theory",Practice regularly,Improving
3745,Karan T 45,Stats,"Web Dev, Machines",Join peer study groups,Improving
3746,Divya M 60,"CAD, Networking","Power Systems, Structural",Revise theoretical concepts,Needs attention
3747,Divya R 52,Surveying,"Security, Signal Systems",Practice regularly,Improving
3748,Ankit S 61,"Thermo, DL","Concrete Tech, Java",Improve time management,Declining
3749,Arjun K 64,Circuits,"Geotech, Machines",Revise theoretical concepts,Declining
3750,Rahul R 63,CAD,"Fluid Mech, Networking",Revise theoretical concepts,Needs attention
3751,Aisha M 62,Surveying,"OS, Networking",Practice regularly,Needs attention
3752,Ankit M 57,Power Systems,"Java, DBMS",Improve time management,Needs attention
3753,Sneha S 53,DL,"DSA, Embedded",Practice regularly,Needs attention
3754,Meera T 63,Control,"Fluid Mech, Embedded",Use online resources,Declining
3755,Sneha R 46,Circuits,"Geotech, Thermo",Revise theoretical concepts,Improving
3756,Aisha T 45,"EM Theory, AI","Geotech, VLSI",Revise theoretical concepts,Declining
3757,Divya S 46,"Mechatronics, Structural","Digital Logic, Security",Improve time management,Needs attention
3758,Ravi K 54,Data Mining,"Control, CAD",Attend workshops,Improving
3759,Meera S 50,Geotech,"Math, Mechatronics",Focus on weak topics,Stable
3760,Karan T 46,"OS, Signal Systems","Data Mining, AI",Revise theoretical concepts,Declining
3761,Karan S 46,Circuits,"Structural, Fluid Mech",Take mock tests,Needs attention
3762,Sneha R 47,Embedded,"Concrete Tech, Fluid Mech",Use online resources,Declining
3763,Rahul R 64,"EM Theory, RL","EM Theory, Python",Attend workshops,Declining
3764,Arjun R 61,"Geotech, Signal Systems","Mechatronics, Geotech",Use online resources,Declining
3765,Divya S 47,Signal Systems,"Data Mining, AI",Join peer study groups,Stable
3766,Divya T 73,CAD,"NLP, DBMS",Simulate real problems,Declining
3767,Karan M 58,"Control, Java","Stats, Mechatronics",Join peer study groups,Improving
3768,Rahul K 47,"Security, RL","Surveying, Dynamics",Use online resources,Declining
3769,Rahul M 67,"Dynamics, Geotech","NLP, VLSI",Simulate real problems,Stable
3770,Meera M 63,Circuits,"Security, RL",Join peer study groups,Stable
3771,Divya M 61,"DL, Surveying","Python, Data Mining",Take mock tests,Improving
3772,Ravi R 53,DL,"Mechatronics, Web Dev",Simulate real problems,Stable
3773,Divya K 42,Control,"Circuits, Web Dev",Attend tutoring sessions,Improving
3774,Rahul S 58,Networking,"Web Dev, Java",Attend tutoring sessions,Needs attention
3775,Sneha R 48,OS,"Control, RL",Focus on weak topics,Declining
3776,Arjun T 49,"Control, Embedded","Signal Systems, Power Systems",Attend workshops,Declining
3777,Divya K 43,"OS, NLP","Structural, Web Dev",Practice regularly,Improving
3778,Divya T 74,"Circuits, Networking","Concrete Tech, Geotech",Simulate real problems,Declining
3779,Meera T 64,DBMS,"Thermo, Python",Revise theoretical concepts,Needs attention
3780,Aisha K 58,"Python, Surveying","Mechatronics, NLP",Improve time management,Needs attention
3781,Ravi R 54,"AI, Embedded","Data Mining, Java",Attend tutoring sessions,Improving
3782,Meera S 51,DBMS,"DBMS, Geotech",Simulate real problems,Needs attention
3783,Meera T 65,"Surveying, NLP","Surveying, Structural",Simulate real problems,Improving
3784,Sneha R 49,Concrete Tech,"Control, CAD",Simulate real problems,Stable
3785,Ankit K 70,"Python, Fluid Mech","Mechatronics, DBMS",Use online resources,Declining
3786,Ankit S 62,"RL, Dynamics","Python, AI",Use online resources,Declining
3787,Arjun R 62,Mechatronics,"Mechatronics, RL",Attend tutoring sessions,Declining
3788,Arjun R 63,Web Dev,"Data Mining, Concrete Tech",Improve time management,Declining
3789,Meera K 43,"Circuits, Java","DL, CN",Take mock tests,Needs attention
3790,Karan M 59,"Fluid Mech, Control","VLSI, Security",Simulate real problems,Stable
3791,Sneha T 62,Mechatronics,"Surveying, Math",Focus on weak topics,Declining
3792,Arjun M 56,"Dynamics, RL","EM Theory, Digital Logic",Focus on weak topics,Needs attention
3793,Karan K 54,"Networking, Machines","Concrete Tech, Power Systems",Revise theoretical concepts,Declining
3794,Rahul T 67,Power Systems,"Fluid Mech, Networking",Take mock tests,Needs attention
3795,Meera T 66,Embedded,"Control, CN",Use online resources,Improving
3796,Ankit T 56,"DBMS, EM Theory","Data Mining, Web Dev",Use online resources,Improving
3797,Divya T 75,"Mechatronics, Embedded","Mechatronics, DBMS",Join peer study groups,Needs attention
3798,Divya M 62,"Structural, Stats","VLSI, CN",Focus on weak topics,Declining
3799,Aisha K 59,Python,"NLP, DBMS",Take mock tests,Improving
3800,Priya R 47,"Math, Data Mining","Control, Circuits",Simulate real problems,Improving
3801,Sneha S 54,"Fluid Mech, NLP","Signal Systems, Embedded",Take mock tests,Stable
3802,Priya K 55,Python,"RL, Security",Use online resources,Stable
3803,Rahul T 68,"Power Systems, Embedded","CN, Concrete Tech",Practice regularly,Stable
3804,Meera T 67,Thermo,"Math, Power Systems",Practice regularly,Needs attention
3805,Ankit R 55,"VLSI, Circuits","Thermo, Java",Use online resources,Needs attention
3806,Meera T 68,"Web Dev, NLP","CAD, Mechatronics",Focus on weak topics,Improving
3807,Sneha M 39,"VLSI, Digital Logic","Web Dev, CN",Attend tutoring sessions,Needs attention
3808,Sneha S 55,"RL, DSA","Fluid Mech, Machines",Simulate real problems,Improving
3809,Aisha T 46,Java,"Mechatronics, AI",Take mock tests,Needs attention
3810,Divya K 44,"CN, Web Dev","Power Systems, Control",Focus on weak topics,Stable
3811,Priya T 65,"Structural, Embedded","Geotech, Python",Focus on weak topics,Stable
3812,Meera T 69,"Control, Digital Logic","Structural, Machines",Take mock tests,Declining
3813,Sneha K 58,Thermo,"CN, Python",Attend workshops,Stable
3814,Sneha T 63,"ML, Stats","Embedded, DBMS",Use online resources,Improving
3815,Rahul T 69,Structural,"Data Mining, Stats",Focus on weak topics,Needs attention
3816,Divya S 48,"Mechatronics, NLP","Signal Systems, Machines",Use online resources,Stable
3817,Ravi K 55,"Fluid Mech, Java","Data Mining, Math",Focus on weak topics,Stable
3818,Ankit K 71,Signal Systems,"RL, Stats",Join peer study groups,Needs attention
3819,Priya M 54,Embedded,"Networking, Data Mining",Focus on weak topics,Declining
3820,Rahul K 48,Networking,"Dynamics, RL",Revise theoretical concepts,Stable
3821,Arjun S 71,"Web Dev, Networking","Dynamics, Control",Practice regularly,Declining
3822,Rahul K 49,Web Dev,"Dynamics, Networking",Take mock tests,Stable
3823,Divya T 76,"Networking, CN","Geotech, DL",Attend workshops,Declining
3824,Meera R 60,"Digital Logic, AI","Embedded, EM Theory",Use online resources,Improving
3825,Rahul K 50,"Digital Logic, Data Mining","OS, CN",Simulate real problems,Declining
3826,Meera T 70,NLP,"Structural, DSA",Simulate real problems,Declining
3827,Sneha M 40,"Networking, NLP","EM Theory, Math",Use online resources,Improving
3828,Divya S 49,DL,"Networking, Digital Logic",Use online resources,Improving
3829,Sneha R 50,"DBMS, Machines","VLSI, DBMS",Focus on weak topics,Improving
3830,Divya R 53,OS,"CN, Digital Logic",Attend workshops,Stable
3831,Ankit R 56,"Signal Systems, Thermo","OS, Data Mining",Focus on weak topics,Stable
3832,Ankit K 72,AI,"CAD, OS",Simulate real problems,Improving
3833,Rahul M 68,ML,"Security, NLP",Attend tutoring sessions,Needs attention
3834,Sneha K 59,"Embedded, Java","Surveying, Concrete Tech",Attend workshops,Needs attention
3835,Divya K 45,Fluid Mech,"AI, RL",Improve time management,Improving
3836,Sneha S 56,Fluid Mech,"Digital Logic, Stats",Focus on weak topics,Declining
3837,Ankit K 73,"Web Dev, Java","Concrete Tech, RL",Revise theoretical concepts,Improving
3838,Rahul K 51,"Circuits, DBMS","ML, Geotech",Practice regularly,Needs attention
3839,Ravi R 55,"Dynamics, Math","ML, Math",Take mock tests,Improving
3840,Rahul K 52,NLP,"Dynamics, Thermo",Improve time management,Stable
3841,Ankit M 58,CAD,"RL, Security",Use online resources,Declining
3842,Karan M 60,"Thermo, Python","Java, Stats",Attend workshops,Needs attention
3843,Ravi M 54,DL,"Math, Stats",Revise theoretical concepts,Declining
3844,Arjun M 57,"VLSI, EM Theory","CAD, Stats",Attend tutoring sessions,Declining
3845,Divya R 54,Stats,"Power Systems, Concrete Tech",Practice regularly,Declining
3846,Priya M 55,Fluid Mech,"Networking, Digital Logic",Take mock tests,Needs attention
3847,Divya M 63,"AI, Dynamics","Power Systems, Java",Revise theoretical concepts,Needs attention
3848,Ankit R 57,VLSI,"Dynamics, Signal Systems",Practice regularly,Declining
3849,Arjun M 58,RL,"Circuits, Security",Revise theoretical concepts,Declining
3850,Sneha S 57,Java,"Dynamics, CAD",Practice regularly,Needs attention
3851,Ankit S 63,Thermo,"Machines, Data Mining",Attend tutoring sessions,Stable
3852,Arjun M 59,"Embedded, Data Mining","NLP, Embedded",Revise theoretical concepts,Declining
3853,Sneha K 60,"ML, VLSI","Structural, Security",Join peer study groups,Improving
3854,Arjun M 60,"Stats, DL","Networking, Thermo",Take mock tests,Stable
3855,Meera M 64,Digital Logic,"Networking, Python",Use online resources,Declining
3856,Aisha T 47,"OS, Embedded","Networking, CN",Revise theoretical concepts,Needs attention
3857,Ravi K 56,"VLSI, Thermo","Python, RL",Improve time management,Stable
3858,Sneha M 41,"Data Mining, VLSI","Thermo, DSA",Take mock tests,Improving
3859,Sneha S 58,Control,"Stats, Security",Improve time management,Needs attention
3860,Ankit T 57,Machines,"Machines, Surveying",Take mock tests,Stable
3861,Aisha R 67,"RL, Machines","Dynamics, DBMS",Attend workshops,Declining
3862,Ankit T 58,"ML, Geotech","Java, Digital Logic",Join peer study groups,Declining
3863,Aisha R 68,"OS, Math","AI, VLSI",Attend workshops,Needs attention
3864,Rahul K 53,Signal Systems,"Mechatronics, Web Dev",Use online resources,Improving
3865,Sneha S 59,"Web Dev, NLP","EM Theory, Web Dev",Practice regularly,Improving
3866,Ankit K 74,"Thermo, Embedded","Mechatronics, DL",Improve time management,Improving
3867,Sneha M 42,Geotech,"Surveying, Embedded",Improve time management,Declining
3868,Meera T 71,Signal Systems,"Security, Signal Systems",Join peer study groups,Stable
3869,Karan S 47,Machines,"Embedded, Math",Revise theoretical concepts,Stable
3870,Karan K 55,"ML, Thermo","OS, Data Mining",Take mock tests,Improving
3871,Meera T 72,Networking,"Digital Logic, Power Systems",Improve time management,Stable
3872,Priya M 56,"OS, Math","Dynamics, AI",Simulate real problems,Needs attention
3873,Aisha M 63,"CAD, Data Mining","EM Theory, NLP",Join peer study groups,Stable
3874,Priya T 66,"Dynamics, Stats","Control, CN",Simulate real problems,Stable
3875,Arjun T 50,ML,"Security, Fluid Mech",Practice regularly,Needs attention
3876,Meera R 61,"OS, CN","Math, Embedded",Practice regularly,Declining
3877,Aisha S 43,CN,"RL, Digital Logic",Practice regularly,Improving
3878,Divya S 50,Fluid Mech,"DSA, Mechatronics",Improve time management,Needs attention
3879,Rahul T 70,DSA,"AI, Java",Use online resources,Declining
3880,Rahul K 54,"Structural, Web Dev","Networking, Math",Use online resources,Improving
3881,Ravi S 53,Mechatronics,"EM Theory, Networking",Practice regularly,Declining
3882,Priya S 64,"Circuits, RL","Structural, Stats",Join peer study groups,Improving
3883,Sneha R 51,Math,"Digital Logic, CN",Improve time management,Stable
3884,Ankit K 75,"Power Systems, Structural","RL, Stats",Attend workshops,Declining
3885,Rahul K 55,"ML, Concrete Tech","RL, Geotech",Attend workshops,Needs attention
3886,Ankit S 64,"Embedded, Stats","OS, Data Mining",Attend workshops,Improving
3887,Divya R 55,"Python, RL","Networking, Python",Practice regularly,Declining
3888,Meera R 62,Structural,"EM Theory, Python",Attend workshops,Declining
3889,Priya K 56,Thermo,"ML, Security",Take mock tests,Declining
