student_id,name,weak_subjects,strengths,recommended_actions,recent_progress
3593,Sneha M,"NLP, DSA","Circuits, DL",Join peer study groups,Needs attention
3594,Karan K,"Geotech, Digital Logic","Stats, OS",Attend workshops,Declining
3595,Rahul K,"Machines, ML","Machines, Math",Attend tutoring sessions,Stable
3596,Ankit M,RL,"VLSI, CAD",Attend tutoring sessions,Stable
3597,Meera T,Circuits,"ML, Networking",Attend workshops,Stable
3598,Arjun M,Dynamics,"OS, Geotech",Practice regularly,Needs attention
3599,Arjun T,"Dynamics, CN","Concrete Tech, EM Theory",Simulate real problems,Needs attention
3600,Ankit K,"NLP, Fluid Mech","Web Dev, ML",Use online resources,Needs attention
3601,Priya S,CAD,"Python, EM Theory",Attend workshops,Stable
3602,Rahul R,"CAD, Stats","Power Systems, EM Theory",Revise theoretical concepts,Improving
3603,Ravi M,Python,"Signal Systems, Math",Improve time management,Improving
3604,Sneha M,"Power Systems, Data Mining","NLP, Control",Focus on weak topics,Improving
3605,Sneha R,"DSA, Java","Data Mining, Math",Revise theoretical concepts,Stable
3606,Aisha M,Mechatronics,"Web Dev, DL",Use online resources,Declining
3607,Ankit K,"Digital Logic, Networking","Networking, CN",Improve time management,Needs attention
3608,Meera M,"VLSI, Java","DBMS, Signal Systems",Use online resources,Stable
3609,Divya S,"CN, CAD","Concrete Tech, Thermo",Join peer study groups,Declining
3610,Priya R,"OS, Signal Systems","AI, Web Dev",Revise theoretical concepts,Improving
3611,Divya S,"Surveying, RL","Power Systems, AI",Simulate real problems,Stable
3612,Ravi R,Fluid Mech,"Mechatronics, Python",Improve time management,Needs attention
3613,Sneha K,Signal Systems,"CN, Java",Focus on weak topics,Needs attention
3614,Ankit M,Power Systems,"Digital Logic, Circuits",Use online resources,Improving
3615,Karan S,"Python, EM Theory","AI, OS",Simulate real problems,Declining
3616,Aisha T,"DSA, CAD","Machines, Data Mining",Attend tutoring sessions,Needs attention
3617,Karan M,Signal Systems,"Embedded, Signal Systems",Attend tutoring sessions,Stable
3618,Priya T,"Concrete Tech, Python","Security, NLP",Revise theoretical concepts,Improving
3619,Sneha T,"CN, Mechatronics","Security, Math",Focus on weak topics,Needs attention
3620,Priya T,"Mechatronics, Math","NLP, RL",Practice regularly,Improving
3621,Karan S,Thermo,"CN, Signal Systems",Focus on weak topics,Improving
3622,Divya R,Python,"Surveying, Structural",Improve time management,Declining
3623,Ravi M,"OS, Java","RL, Circuits",Revise theoretical concepts,Improving
3624,Meera K,"CAD, Embedded","Power Systems, Geotech",Use online resources,Improving
3625,Ankit R,Signal Systems,"OS, Thermo",Attend workshops,Improving
3626,Sneha R,Data Mining,"DBMS, Digital Logic",Attend workshops,Declining
3627,Ravi K,Circuits,"Control, Fluid Mech",Simulate real problems,Declining
3628,Sneha R,DL,"EM Theory, Web Dev",Use online resources,Declining
3629,Ankit K,"Networking, DSA","Embedded, Power Systems",Use online resources,Improving
3630,Ankit M,"AI, Stats","Surveying, DBMS",Simulate real problems,Stable
3631,Ravi R,Dynamics,"Signal Systems, Embedded",Focus on weak topics,Stable
3632,Aisha R,"Embedded, Dynamics","EM Theory, Stats",Use online resources,Stable
3633,Meera M,"NLP, AI","EM Theory, DL",Take mock tests,Stable
3634,Meera T,Data Mining,"DBMS, CN",Focus on weak topics,Declining
3635,Karan S,"Web Dev, NLP","Concrete Tech, DBMS",Join peer study groups,Improving
3636,Meera S,AI,"DL, Signal Systems",Practice regularly,Stable
3637,Arjun R,"DBMS, ML","NLP, Power Systems",Revise theoretical concepts,Declining
3638,Divya M,Machines,"Math, CAD",Take mock tests,Improving
3639,Meera R,"NLP, Surveying","Security, CN",Revise theoretical concepts,Needs attention
3640,Ravi K,Signal Systems,"Circuits, CAD",Improve time management,Stable
3641,Meera R,"Machines, Surveying","Structural, DSA",Take mock tests,Improving
3642,Meera S,Control,"Java, Surveying",Practice regularly,Stable
3643,Priya S,Embedded,"Python, CAD",Attend workshops,Declining
3644,Meera M,"Embedded, Circuits","DL, Geotech",Simulate real problems,Declining
3645,Rahul R,"ML, Fluid Mech","ML, EM Theory",Attend tutoring sessions,Stable
3646,Ankit S,"AI, Thermo","Circuits, RL",Revise theoretical concepts,Needs attention
3647,Sneha K,"EM Theory, Machines","Concrete Tech, Python",Revise theoretical concepts,Improving
3648,Rahul S,Web Dev,"Java, Signal Systems",Join peer study groups,Needs attention
3649,Priya M,"Mechatronics, VLSI","Fluid Mech, Mechatronics",Take mock tests,Needs attention
3650,Ravi M,Stats,"Digital Logic, DSA",Take mock tests,Stable
3651,Arjun M,Embedded,"Web Dev, Signal Systems",Join peer study groups,Improving
3652,Ankit M,OS,"Concrete Tech, Power Systems",Take mock tests,Needs attention
3653,Karan R,"Geotech, Networking","Web Dev, Embedded",Attend tutoring sessions,Improving
3654,Rahul M,"EM Theory, DBMS","OS, Mechatronics",Revise theoretical concepts,Stable
3655,Rahul T,Geotech,"Data Mining, Stats",Take mock tests,Stable
3656,Ankit K,Structural,"Signal Systems, DSA",Use online resources,Stable
3657,Sneha K,"RL, NLP","Thermo, Power Systems",Attend tutoring sessions,Needs attention
3658,Ankit S,"Data Mining, Signal Systems","Concrete Tech, OS",Attend tutoring sessions,Needs attention
3659,Karan M,Geotech,"Power Systems, EM Theory",Use online resources,Needs attention
3660,Meera M,Concrete Tech,"Machines, Fluid Mech",Attend tutoring sessions,Declining
3661,Priya S,"DBMS, Mechatronics","Python, Web Dev",Use online resources,Stable
3662,Priya T,"Thermo, Python","Digital Logic, VLSI",Attend tutoring sessions,Needs attention
3663,Arjun M,"Digital Logic, Thermo","AI, Dynamics",Use online resources,Needs attention
3664,Ankit T,Networking,"Power Systems, Thermo",Take mock tests,Needs attention
3665,Aisha K,"Java, Thermo","DL, Networking",Practice regularly,Needs attention
3666,Meera T,"Java, Web Dev","Thermo, VLSI",Focus on weak topics,Declining
3667,Karan T,AI,"Python, AI",Attend tutoring sessions,Stable
3668,Rahul R,"ML, EM Theory","OS, Power Systems",Join peer study groups,Improving
3669,Priya R,"Python, Data Mining","EM Theory, Surveying",Use online resources,Stable
3670,Rahul S,"EM Theory, Embedded","Java, NLP",Attend workshops,Improving
3671,Ravi R,Structural,"Power Systems, OS",Practice regularly,Needs attention
3672,Ravi S,Geotech,"Data Mining, Digital Logic",Revise theoretical concepts,Improving
3673,Priya S,Mechatronics,"DBMS, OS",Focus on weak topics,Needs attention
3674,Meera R,"Embedded, Digital Logic","Security, Data Mining",Take mock tests,Declining
3675,Meera R,"Data Mining, DL","Signal Systems, CN",Take mock tests,Stable
3676,Karan R,Java,"CAD, VLSI",Take mock tests,Needs attention
3677,Aisha K,Digital Logic,"Embedded, Data Mining",Focus on weak topics,Needs attention
3678,Sneha M,Python,"CAD, NLP",Attend workshops,Stable
3679,Aisha R,Signal Systems,"CN, OS",Practice regularly,Needs attention
3680,Ankit S,"AI, Geotech","Mechatronics, VLSI",Simulate real problems,Improving
3681,Meera M,CN,"EM Theory, Machines",Simulate real problems,Stable
3682,Divya M,Concrete Tech,"RL, Mechatronics",Improve time management,Improving
3683,Arjun K,"CN, Digital Logic","DSA, RL",Use online resources,Needs attention
3684,Ankit M,DBMS,"DL, ML",Practice regularly,Improving
3685,Priya R,"Security, CN","AI, Math",Simulate real problems,Improving
3686,Meera K,"EM Theory, Digital Logic","ML, Signal Systems",Practice regularly,Needs attention
3687,Rahul S,"Mechatronics, Dynamics","EM Theory, RL",Join peer study groups,Needs attention
3688,Meera R,RL,"Fluid Mech, OS",Focus on weak topics,Declining
3689,Sneha K,"Web Dev, CAD","DL, CAD",Practice regularly,Needs attention
3690,Karan R,"Signal Systems, Networking","Structural, DBMS",Attend workshops,Declining
3691,Arjun K,Networking,"Networking, DL",Attend tutoring sessions,Needs attention
3692,Rahul S,"Fluid Mech, Data Mining","Math, Concrete Tech",Attend tutoring sessions,Needs attention
3693,Sneha M,ML,"DBMS, Dynamics",Join peer study groups,Declining
3694,Aisha T,"DL, Mechatronics","Machines, DSA",Simulate real problems,Declining
3695,Aisha R,"NLP, Fluid Mech","Web Dev, VLSI",Focus on weak topics,Improving
3696,Sneha S,Stats,"CN, Concrete Tech",Attend tutoring sessions,Improving
3697,Sneha K,Embedded,"CN, VLSI",Join peer study groups,Needs attention
3698,Ankit K,DBMS,"Geotech, Machines",Take mock tests,Needs attention
3699,Rahul K,OS,"Machines, DBMS",Focus on weak topics,Stable
3700,Arjun T,DSA,"Data Mining, CN",Attend workshops,Declining
3701,Arjun S,"VLSI, Stats","Surveying, Fluid Mech",Attend workshops,Declining
3702,Sneha T,Mechatronics,"Digital Logic, DBMS",Use online resources,Stable
3703,Meera T,DSA,"Data Mining, Power Systems",Improve time management,Stable
3704,Rahul M,Concrete Tech,"Structural, DL",Attend workshops,Needs attention
3705,Sneha M,"Dynamics, Networking","Machines, VLSI",Improve time management,Declining
3706,Sneha T,Embedded,"DL, EM Theory",Attend workshops,Needs attention
3707,Divya K,"Control, Machines","Dynamics, DBMS",Use online resources,Needs attention
3708,Divya S,VLSI,"Security, Python",Take mock tests,Needs attention
3709,Divya M,"Java, Geotech","Security, RL",Join peer study groups,Declining
3710,Divya T,Python,"EM Theory, RL",Revise theoretical concepts,Stable
3711,Sneha T,"ML, Geotech","Thermo, Digital Logic",Join peer study groups,Declining
3712,Ravi M,"Embedded, Mechatronics","NLP, Math",Improve time management,Needs attention
3713,Rahul S,Signal Systems,"CN, AI",Attend tutoring sessions,Improving
3714,Divya T,"Dynamics, DBMS","Digital Logic, DL",Practice regularly,Needs attention
3715,Arjun R,Web Dev,"VLSI, Circuits",Take mock tests,Improving
3716,Ankit T,"VLSI, DSA","NLP, VLSI",Improve time management,Needs attention
3717,Arjun M,"Data Mining, DSA","Surveying, Concrete Tech",Focus on weak topics,Improving
3718,Arjun T,ML,"DSA, OS",Practice regularly,Improving
3719,Aisha M,Geotech,"AI, CN",Practice regularly,Stable
3720,Priya R,Concrete Tech,"Surveying, Data Mining",Revise theoretical concepts,Stable
3721,Ankit S,DSA,"Math, Web Dev",Focus on weak topics,Improving
3722,Ankit T,Circuits,"AI, Surveying",Focus on weak topics,Needs attention
3723,Meera T,"DL, Concrete Tech","Thermo, Embedded",Practice regularly,Stable
3724,Aisha K,Structural,"Java, Networking",Take mock tests,Stable
3725,Aisha T,Security,"ML, NLP",Improve time management,Declining
3726,Karan K,NLP,"Java, Digital Logic",Use online resources,Declining
3727,Arjun R,Dynamics,"Power Systems, Signal Systems",Attend workshops,Improving
3728,Rahul S,"VLSI, Stats","Machines, CN",Revise theoretical concepts,Needs attention
3729,Rahul S,Signal Systems,"Mechatronics, Digital Logic",Simulate real problems,Improving
3730,Ravi S,DL,"Python, Data Mining",Revise theoretical concepts,Needs attention
3731,Karan M,Math,"Control, Python",Attend tutoring sessions,Improving
3732,Rahul R,Python,"Circuits, Dynamics",Practice regularly,Stable
3733,Rahul R,Python,"Security, CAD",Use online resources,Improving
3734,Sneha T,"Python, Signal Systems","Web Dev, NLP",Improve time management,Needs attention
3735,Priya K,"ML, Python","Networking, Embedded",Simulate real problems,Improving
3736,Aisha S,Web Dev,"Security, Embedded",Practice regularly,Declining
3737,Aisha R,Digital Logic,"DSA, Web Dev",Practice regularly,Needs attention
3738,Aisha R,"DBMS, EM Theory","CAD, Dynamics",Join peer study groups,Improving
3739,Sneha M,Concrete Tech,"DSA, Machines",Simulate real problems,Needs attention
3740,Divya T,"EM Theory, Fluid Mech","Embedded, EM Theory",Use online resources,Needs attention
3741,Arjun R,Stats,"Dynamics, VLSI",Attend tutoring sessions,Improving
3742,Arjun M,DBMS,"Concrete Tech, RL",Practice regularly,Stable
3743,Aisha M,ML,"Data Mining, Mechatronics",Join peer study groups,Stable
3744,Ankit T,VLSI,"Surveying, EM Theory",Practice regularly,Improving
3745,Karan T,Stats,"Web Dev, Machines",Join peer study groups,Improving
3746,Divya M,"CAD, Networking","Power Systems, Structural",Revise theoretical concepts,Needs attention
3747,Divya R,Surveying,"Security, Signal Systems",Practice regularly,Improving
3748,Ankit S,"Thermo, DL","Concrete Tech, Java",Improve time management,Declining
3749,Arjun K,Circuits,"Geotech, Machines",Revise theoretical concepts,Declining
3750,Rahul R,CAD,"Fluid Mech, Networking",Revise theoretical concepts,Needs attention
3751,Aisha M,Surveying,"OS, Networking",Practice regularly,Needs attention
3752,Ankit M,Power Systems,"Java, DBMS",Improve time management,Needs attention
3753,Sneha S,DL,"DSA, Embedded",Practice regularly,Needs attention
3754,Meera T,Control,"Fluid Mech, Embedded",Use online resources,Declining
3755,Sneha R,Circuits,"Geotech, Thermo",Revise theoretical concepts,Improving
3756,Aisha T,"EM Theory, AI","Geotech, VLSI",Revise theoretical concepts,Declining
3757,Divya S,"Mechatronics, Structural","Digital Logic, Security",Improve time management,Needs attention
3758,Ravi K,Data Mining,"Control, CAD",Attend workshops,Improving
3759,Meera S,Geotech,"Math, Mechatronics",Focus on weak topics,Stable
3760,Karan T,"OS, Signal Systems","Data Mining, AI",Revise theoretical concepts,Declining
3761,Karan S,Circuits,"Structural, Fluid Mech",Take mock tests,Needs attention
3762,Sneha R,Embedded,"Concrete Tech, Fluid Mech",Use online resources,Declining
3763,Rahul R,"EM Theory, RL","EM Theory, Python",Attend workshops,Declining
3764,Arjun R,"Geotech, Signal Systems","Mechatronics, Geotech",Use online resources,Declining
3765,Divya S,Signal Systems,"Data Mining, AI",Join peer study groups,Stable
3766,Divya T,CAD,"NLP, DBMS",Simulate real problems,Declining
3767,Karan M,"Control, Java","Stats, Mechatronics",Join peer study groups,Improving
3768,Rahul K,"Security, RL","Surveying, Dynamics",Use online resources,Declining
3769,Rahul M,"Dynamics, Geotech","NLP, VLSI",Simulate real problems,Stable
3770,Meera M,Circuits,"Security, RL",Join peer study groups,Stable
3771,Divya M,"DL, Surveying","Python, Data Mining",Take mock tests,Improving
3772,Ravi R,DL,"Mechatronics, Web Dev",Simulate real problems,Stable
3773,Divya K,Control,"Circuits, Web Dev",Attend tutoring sessions,Improving
3774,Rahul S,Networking,"Web Dev, Java",Attend tutoring sessions,Needs attention
3775,Sneha R,OS,"Control, RL",Focus on weak topics,Declining
3776,Arjun T,"Control, Embedded","Signal Systems, Power Systems",Attend workshops,Declining
3777,Divya K,"OS, NLP","Structural, Web Dev",Practice regularly,Improving
3778,Divya T,"Circuits, Networking","Concrete Tech, Geotech",Simulate real problems,Declining
3779,Meera T,DBMS,"Thermo, Python",Revise theoretical concepts,Needs attention
3780,Aisha K,"Python, Surveying","Mechatronics, NLP",Improve time management,Needs attention
3781,Ravi R,"AI, Embedded","Data Mining, Java",Attend tutoring sessions,Improving
3782,Meera S,DBMS,"DBMS, Geotech",Simulate real problems,Needs attention
3783,Meera T,"Surveying, NLP","Surveying, Structural",Simulate real problems,Improving
3784,Sneha R,Concrete Tech,"Control, CAD",Simulate real problems,Stable
3785,Ankit K,"Python, Fluid Mech","Mechatronics, DBMS",Use online resources,Declining
3786,Ankit S,"RL, Dynamics","Python, AI",Use online resources,Declining
3787,Arjun R,Mechatronics,"Mechatronics, RL",Attend tutoring sessions,Declining
3788,Arjun R,Web Dev,"Data Mining, Concrete Tech",Improve time management,Declining
3789,Meera K,"Circuits, Java","DL, CN",Take mock tests,Needs attention
3790,Karan M,"Fluid Mech, Control","VLSI, Security",Simulate real problems,Stable
3791,Sneha T,Mechatronics,"Surveying, Math",Focus on weak topics,Declining
3792,Arjun M,"Dynamics, RL","EM Theory, Digital Logic",Focus on weak topics,Needs attention
3793,Karan K,"Networking, Machines","Concrete Tech, Power Systems",Revise theoretical concepts,Declining
3794,Rahul T,Power Systems,"Fluid Mech, Networking",Take mock tests,Needs attention
3795,Meera T,Embedded,"Control, CN",Use online resources,Improving
3796,Ankit T,"DBMS, EM Theory","Data Mining, Web Dev",Use online resources,Improving
3797,Divya T,"Mechatronics, Embedded","Mechatronics, DBMS",Join peer study groups,Needs attention
3798,Divya M,"Structural, Stats","VLSI, CN",Focus on weak topics,Declining
3799,Aisha K,Python,"NLP, DBMS",Take mock tests,Improving
3800,Priya R,"Math, Data Mining","Control, Circuits",Simulate real problems,Improving
3801,Sneha S,"Fluid Mech, NLP","Signal Systems, Embedded",Take mock tests,Stable
3802,Priya K,Python,"RL, Security",Use online resources,Stable
3803,Rahul T,"Power Systems, Embedded","CN, Concrete Tech",Practice regularly,Stable
3804,Meera T,Thermo,"Math, Power Systems",Practice regularly,Needs attention
3805,Ankit R,"VLSI, Circuits","Thermo, Java",Use online resources,Needs attention
3806,Meera T,"Web Dev, NLP","CAD, Mechatronics",Focus on weak topics,Improving
3807,Sneha M,"VLSI, Digital Logic","Web Dev, CN",Attend tutoring sessions,Needs attention
3808,Sneha S,"RL, DSA","Fluid Mech, Machines",Simulate real problems,Improving
3809,Aisha T,Java,"Mechatronics, AI",Take mock tests,Needs attention
3810,Divya K,"CN, Web Dev","Power Systems, Control",Focus on weak topics,Stable
3811,Priya T,"Structural, Embedded","Geotech, Python",Focus on weak topics,Stable
