student_id,name,career_goal,internships_done,job_ready,suggested_paths
3636,Meera S,Software Developer,1 (ML Intern),Yes,"Practice DSA, GitHub proj, Resume upgrade, hackathons"
3637,Arjun R,ML Engineer,1 (Web Dev Intern),No,"Contribute to open source, LinkedIn optimization"
3638,Divya M,Cloud Engineer,1 (CAD Internship),Yes,"LinkedIn optimization, Apply to research roles"
3639,Meera R,Software Developer,1 (Security Intern),Yes,"Build capstone projects, Portfolio enhancement"
3640,Ravi K,AI Researcher,1 (AR Intern),Yes,"Portfolio enhancement, Certifications in relevant domain"
3641,Meera R,ML Engineer,1 (CAD Internship),No,"Apply to research roles, Core project, mock interviews"
3642,Meera S,Systems Engineer,1 (CAD Internship),Yes,"Build capstone projects, Practice DSA, GitHub proj"
3643,Priya S,DevOps Specialist,"2 (NLP, Vision)",Yes,"Apply to research roles, Core project, mock interviews"
3644,Meera M,Product Designer,"2 (Research, Dev)",No,"Apply to research roles, Practice DSA, GitHub proj"
3645,Rahul R,Product Designer,1 (CAD Internship),Yes,"Resume upgrade, hackathons, Attend tech webinars"
3646,Ankit S,Software Developer,1 (AR Intern),No,"Build capstone projects, Apply to research roles"
3647,Sneha K,AR/VR Developer,1 (Security Intern),Yes,"Apply to research roles, Build capstone projects"
3648,Rahul S,Web Developer,"2 (Research, Dev)",Yes,"Contribute to open source, Portfolio enhancement"
3649,Priya M,ML Engineer,1 (ML Intern),No,"Core project, mock interviews, Build capstone projects"
3650,Ravi M,Embedded Engineer,"2 (Research, Dev)",No,"Resume upgrade, hackathons, Portfolio enhancement"
3651,Arjun M,Web Developer,1 (Security Intern),Yes,"Portfolio enhancement, Resume upgrade, hackathons"
3652,Ankit M,Web Developer,1 (CAD Internship),No,"Certifications in relevant domain, Attend tech webinars"
3653,Karan R,Systems Engineer,"2 (NLP, Vision)",Yes,"Apply to research roles, Certifications in relevant domain"
3654,Rahul M,Systems Engineer,"2 (Research, Dev)",No,"Contribute to open source, Portfolio enhancement"
3655,Rahul T,Product Designer,1 (CAD Internship),Yes,"Portfolio enhancement, LinkedIn optimization"
3656,Ankit K,AR/VR Developer,None,No,"Resume upgrade, hackathons, Attend tech webinars"
3657,Sneha K,Data Scientist,"2 (DevOps, Cloud)",No,"LinkedIn optimization, Build capstone projects"
3658,Ankit S,Cloud Engineer,1 (AR Intern),Yes,"Attend tech webinars, Build capstone projects"
3659,Karan M,Web Developer,1 (Security Intern),Yes,"Apply to research roles, Resume upgrade, hackathons"
3660,Meera M,DevOps Specialist,1 (IoT Internship),Yes,"Core project, mock interviews, Resume upgrade, hackathons"
3661,Priya S,Embedded Engineer,None,No,"Apply to research roles, Core project, mock interviews"
3662,Priya T,AR/VR Developer,None,No,"Attend tech webinars, LinkedIn optimization"
3663,Arjun M,Systems Engineer,1 (CAD Internship),Yes,"Contribute to open source, LinkedIn optimization"
3664,Ankit T,ML Engineer,"2 (NLP, Vision)",Yes,"Resume upgrade, hackathons, Apply to research roles"
3665,Aisha K,Cybersecurity Analyst,None,No,"Resume upgrade, hackathons, Certifications in relevant domain"
3666,Meera T,Cybersecurity Analyst,"2 (NLP, Vision)",Yes,"Resume upgrade, hackathons, Certifications in relevant domain"
3667,Karan T,AR/VR Developer,1 (IoT Internship),Yes,"Build capstone projects, Attend tech webinars"
3668,Rahul R,Cloud Engineer,1 (AR Intern),Yes,"Attend tech webinars, Portfolio enhancement"
3669,Priya R,Product Designer,1 (Web Dev Intern),No,"Build capstone projects, Contribute to open source"
3670,Rahul S,ML Engineer,None,No,"Build capstone projects, LinkedIn optimization"
3671,Ravi R,ML Engineer,1 (Web Dev Intern),Yes,"Attend tech webinars, Portfolio enhancement"
3672,Ravi S,AI Researcher,1 (AR Intern),Yes,"Attend tech webinars, LinkedIn optimization"
3673,Priya S,ML Engineer,1 (CAD Internship),No,"Contribute to open source, Attend tech webinars"
3674,Meera R,Software Developer,"2 (NLP, Vision)",Yes,"Resume upgrade, hackathons, Core project, mock interviews"
3675,Meera R,ML Engineer,None,No,"Contribute to open source, Build capstone projects"
3676,Karan R,Web Developer,"2 (DevOps, Cloud)",No,"Attend tech webinars, Build capstone projects"
3677,Aisha K,Cybersecurity Analyst,1 (Web Dev Intern),Yes,"Core project, mock interviews, Attend tech webinars"
3678,Sneha M,ML Engineer,"2 (Research, Dev)",No,"Certifications in relevant domain, Core project, mock interviews"
3679,Aisha R,AR/VR Developer,1 (IoT Internship),No,"LinkedIn optimization, Portfolio enhancement"
3680,Ankit S,Systems Engineer,1 (CAD Internship),No,"Portfolio enhancement, Build capstone projects"
3681,Meera M,DevOps Specialist,1 (IoT Internship),Yes,"Practice DSA, GitHub proj, Core project, mock interviews"
3682,Divya M,AR/VR Developer,1 (CAD Internship),Yes,"Contribute to open source, Portfolio enhancement"
3683,Arjun K,Embedded Engineer,1 (Web Dev Intern),Yes,"Certifications in relevant domain, Resume upgrade, hackathons"
3684,Ankit M,Cybersecurity Analyst,"2 (Research, Dev)",Yes,"Portfolio enhancement, Resume upgrade, hackathons"
3685,Priya R,Cloud Engineer,"2 (Research, Dev)",Yes,"Certifications in relevant domain, Portfolio enhancement"
3686,Meera K,Embedded Engineer,1 (CAD Internship),Yes,"Resume upgrade, hackathons, Certifications in relevant domain"
3687,Rahul S,DevOps Specialist,"2 (DevOps, Cloud)",Yes,"Certifications in relevant domain, Apply to research roles"
3688,Meera R,Systems Engineer,"2 (NLP, Vision)",No,"Contribute to open source, Attend tech webinars"
3689,Sneha K,Cloud Engineer,1 (Security Intern),No,"Attend tech webinars, Certifications in relevant domain"
3690,Karan R,Product Designer,None,No,"Certifications in relevant domain, Apply to research roles"
3691,Arjun K,Embedded Engineer,None,No,"Attend tech webinars, Apply to research roles"
3692,Rahul S,Cloud Engineer,1 (ML Intern),No,"Attend tech webinars, Certifications in relevant domain"
3693,Sneha M,AR/VR Developer,None,No,"Resume upgrade, hackathons, Attend tech webinars"
3694,Aisha T,Software Developer,1 (IoT Internship),Yes,"Build capstone projects, Resume upgrade, hackathons"
3695,Aisha R,Embedded Engineer,1 (IoT Internship),Yes,"LinkedIn optimization, Portfolio enhancement"
3696,Sneha S,Web Developer,1 (IoT Internship),No,"Practice DSA, GitHub proj, Contribute to open source"
3697,Sneha K,Web Developer,"2 (NLP, Vision)",Yes,"Build capstone projects, Core project, mock interviews"
3698,Ankit K,Web Developer,1 (AR Intern),Yes,"Attend tech webinars, Contribute to open source"
3699,Rahul K,Web Developer,"2 (Research, Dev)",No,"Practice DSA, GitHub proj, Attend tech webinars"
3700,Arjun T,Product Designer,1 (Web Dev Intern),Yes,"Attend tech webinars, Certifications in relevant domain"
3701,Arjun S,Cloud Engineer,1 (CAD Internship),Yes,"Resume upgrade, hackathons, LinkedIn optimization"
3702,Sneha T,Data Scientist,"2 (DevOps, Cloud)",Yes,"Resume upgrade, hackathons, Build capstone projects"
3703,Meera T,Software Developer,1 (ML Intern),Yes,"Core project, mock interviews, Attend tech webinars"
3704,Rahul M,AI Researcher,"2 (DevOps, Cloud)",Yes,"Resume upgrade, hackathons, Apply to research roles"
3705,Sneha M,DevOps Specialist,1 (IoT Internship),Yes,"Core project, mock interviews, Attend tech webinars"
3706,Sneha T,Web Developer,1 (Security Intern),No,"Certifications in relevant domain, Apply to research roles"
3707,Divya K,Cloud Engineer,1 (Web Dev Intern),Yes,"Core project, mock interviews, Attend tech webinars"
3708,Divya S,AR/VR Developer,1 (ML Intern),Yes,"Attend tech webinars, Practice DSA, GitHub proj"
3709,Divya M,ML Engineer,1 (Web Dev Intern),Yes,"Resume upgrade, hackathons, Attend tech webinars"
3710,Divya T,Product Designer,1 (ML Intern),Yes,"Attend tech webinars, Practice DSA, GitHub proj"
3711,Sneha T,Systems Engineer,1 (ML Intern),No,"Certifications in relevant domain, Apply to research roles"
3712,Ravi M,Web Developer,"2 (DevOps, Cloud)",No,"Practice DSA, GitHub proj, Attend tech webinars"
3713,Rahul S,Cloud Engineer,1 (ML Intern),No,"Resume upgrade, hackathons, Contribute to open source"
3714,Divya T,Cloud Engineer,1 (AR Intern),No,"Apply to research roles, Attend tech webinars"
3715,Arjun R,Cloud Engineer,None,No,"Build capstone projects, LinkedIn optimization"
3716,Ankit T,Web Developer,1 (AR Intern),Yes,"Practice DSA, GitHub proj, Build capstone projects"
3717,Arjun M,DevOps Specialist,1 (Security Intern),Yes,"Resume upgrade, hackathons, Core project, mock interviews"
3718,Arjun T,Software Developer,"2 (DevOps, Cloud)",Yes,"Attend tech webinars, Build capstone projects"
3719,Aisha M,Cybersecurity Analyst,"2 (DevOps, Cloud)",Yes,"LinkedIn optimization, Contribute to open source"
3720,Priya R,Cloud Engineer,1 (IoT Internship),Yes,"Portfolio enhancement, Certifications in relevant domain"
3721,Ankit S,DevOps Specialist,1 (AR Intern),Yes,"Apply to research roles, Contribute to open source"
3722,Ankit T,DevOps Specialist,None,No,"Attend tech webinars, Portfolio enhancement"
3723,Meera T,Data Scientist,"2 (DevOps, Cloud)",No,"Apply to research roles, Core project, mock interviews"
3724,Aisha K,Data Scientist,"2 (DevOps, Cloud)",Yes,"Contribute to open source, Certifications in relevant domain"
3725,Aisha T,Systems Engineer,1 (AR Intern),Yes,"Apply to research roles, Resume upgrade, hackathons"
3726,Karan K,Embedded Engineer,1 (Web Dev Intern),Yes,"Practice DSA, GitHub proj, Contribute to open source"
3727,Arjun R,DevOps Specialist,1 (CAD Internship),No,"Attend tech webinars, Apply to research roles"
3728,Rahul S,Cloud Engineer,1 (IoT Internship),Yes,"Attend tech webinars, Practice DSA, GitHub proj"
3729,Rahul S,AI Researcher,"2 (NLP, Vision)",Yes,"Core project, mock interviews, Build capstone projects"
3730,Ravi S,Cybersecurity Analyst,1 (Web Dev Intern),Yes,"Resume upgrade, hackathons, Portfolio enhancement"
3731,Karan M,Web Developer,1 (ML Intern),Yes,"Attend tech webinars, Certifications in relevant domain"
3732,Rahul R,Cloud Engineer,"2 (NLP, Vision)",Yes,"Practice DSA, GitHub proj, Certifications in relevant domain"
3733,Rahul R,Software Developer,1 (AR Intern),Yes,"Certifications in relevant domain, Portfolio enhancement"
3734,Sneha T,Embedded Engineer,1 (Web Dev Intern),Yes,"Portfolio enhancement, LinkedIn optimization"
3735,Priya K,ML Engineer,1 (ML Intern),Yes,"Practice DSA, GitHub proj, Certifications in relevant domain"
3736,Aisha S,Product Designer,1 (IoT Internship),Yes,"Attend tech webinars, Build capstone projects"
3737,Aisha R,DevOps Specialist,1 (CAD Internship),No,"Certifications in relevant domain, Resume upgrade, hackathons"
3738,Aisha R,Web Developer,1 (Security Intern),Yes,"Apply to research roles, LinkedIn optimization"
3739,Sneha M,ML Engineer,None,No,"Practice DSA, GitHub proj, Build capstone projects"
3740,Divya T,AI Researcher,1 (AR Intern),No,"Practice DSA, GitHub proj, Core project, mock interviews"
3741,Arjun R,Software Developer,1 (Security Intern),Yes,"Attend tech webinars, Apply to research roles"
3742,Arjun M,AI Researcher,1 (CAD Internship),Yes,"Apply to research roles, Certifications in relevant domain"
3743,Aisha M,Cloud Engineer,1 (ML Intern),No,"Certifications in relevant domain, Build capstone projects"
3744,Ankit T,Product Designer,"2 (Research, Dev)",Yes,"Core project, mock interviews, Build capstone projects"
3745,Karan T,Product Designer,1 (Security Intern),Yes,"LinkedIn optimization, Apply to research roles"
3746,Divya M,AI Researcher,"2 (DevOps, Cloud)",No,"Build capstone projects, Core project, mock interviews"
3747,Divya R,Data Scientist,1 (AR Intern),Yes,"LinkedIn optimization, Certifications in relevant domain"
3748,Ankit S,Embedded Engineer,None,No,"Practice DSA, GitHub proj, Core project, mock interviews"
3749,Arjun K,Data Scientist,None,No,"Portfolio enhancement, Resume upgrade, hackathons"
3750,Rahul R,Web Developer,1 (CAD Internship),No,"Core project, mock interviews, LinkedIn optimization"
3751,Aisha M,Web Developer,1 (AR Intern),Yes,"Practice DSA, GitHub proj, Build capstone projects"
3752,Ankit M,AI Researcher,"2 (DevOps, Cloud)",Yes,"Portfolio enhancement, Certifications in relevant domain"
3753,Sneha S,Cybersecurity Analyst,1 (CAD Internship),Yes,"Core project, mock interviews, Resume upgrade, hackathons"
3754,Meera T,AR/VR Developer,1 (IoT Internship),Yes,"Contribute to open source, LinkedIn optimization"
3755,Sneha R,Cybersecurity Analyst,"2 (Research, Dev)",Yes,"Core project, mock interviews, Portfolio enhancement"
3756,Aisha T,Systems Engineer,"2 (DevOps, Cloud)",Yes,"Core project, mock interviews, Apply to research roles"
3757,Divya S,Cybersecurity Analyst,None,No,"Resume upgrade, hackathons, Apply to research roles"
3758,Ravi K,Systems Engineer,1 (AR Intern),No,"Practice DSA, GitHub proj, Resume upgrade, hackathons"
3759,Meera S,Cloud Engineer,None,No,"Portfolio enhancement, Core project, mock interviews"
3760,Karan T,Software Developer,"2 (DevOps, Cloud)",No,"Practice DSA, GitHub proj, Contribute to open source"
3761,Karan S,DevOps Specialist,1 (IoT Internship),Yes,"LinkedIn optimization, Core project, mock interviews"
3762,Sneha R,AI Researcher,1 (IoT Internship),Yes,"Build capstone projects, Contribute to open source"
3763,Rahul R,Cybersecurity Analyst,None,No,"Resume upgrade, hackathons, Portfolio enhancement"
3764,Arjun R,Cloud Engineer,1 (Security Intern),Yes,"LinkedIn optimization, Resume upgrade, hackathons"
3765,Divya S,Cybersecurity Analyst,1 (CAD Internship),Yes,"Contribute to open source, Practice DSA, GitHub proj"
3766,Divya T,Cloud Engineer,1 (ML Intern),No,"Certifications in relevant domain, Practice DSA, GitHub proj"
3767,Karan M,Software Developer,1 (Web Dev Intern),Yes,"Attend tech webinars, Contribute to open source"
3768,Rahul K,Embedded Engineer,None,No,"Build capstone projects, Practice DSA, GitHub proj"
3769,Rahul M,Systems Engineer,1 (Web Dev Intern),Yes,"Resume upgrade, hackathons, Build capstone projects"
3770,Meera M,AR/VR Developer,1 (ML Intern),Yes,"Certifications in relevant domain, Build capstone projects"
3771,Divya M,Embedded Engineer,"2 (Research, Dev)",No,"Apply to research roles, Certifications in relevant domain"
3772,Ravi R,Embedded Engineer,1 (Security Intern),No,"Portfolio enhancement, LinkedIn optimization"
3773,Divya K,Data Scientist,1 (Security Intern),No,"Core project, mock interviews, Certifications in relevant domain"
3774,Rahul S,AR/VR Developer,None,No,"LinkedIn optimization, Practice DSA, GitHub proj"
3775,Sneha R,Embedded Engineer,"2 (DevOps, Cloud)",Yes,"LinkedIn optimization, Practice DSA, GitHub proj"
3776,Arjun T,Cybersecurity Analyst,1 (AR Intern),Yes,"LinkedIn optimization, Portfolio enhancement"
3777,Divya K,Systems Engineer,None,No,"Apply to research roles, LinkedIn optimization"
3778,Divya T,AR/VR Developer,1 (Web Dev Intern),No,"Practice DSA, GitHub proj, Resume upgrade, hackathons"
3779,Meera T,AR/VR Developer,1 (AR Intern),No,"Attend tech webinars, Practice DSA, GitHub proj"
3780,Aisha K,Data Scientist,1 (CAD Internship),Yes,"Core project, mock interviews, Build capstone projects"
3781,Ravi R,ML Engineer,1 (IoT Internship),Yes,"Practice DSA, GitHub proj, Build capstone projects"
3782,Meera S,AR/VR Developer,None,No,"Certifications in relevant domain, Resume upgrade, hackathons"
3783,Meera T,DevOps Specialist,None,No,"Certifications in relevant domain, Attend tech webinars"
3784,Sneha R,Cloud Engineer,"2 (Research, Dev)",Yes,"LinkedIn optimization, Core project, mock interviews"
3785,Ankit K,Web Developer,None,No,"Contribute to open source, LinkedIn optimization"
3786,Ankit S,Web Developer,1 (ML Intern),Yes,"Build capstone projects, Apply to research roles"
3787,Arjun R,DevOps Specialist,1 (Web Dev Intern),Yes,"Resume upgrade, hackathons, Portfolio enhancement"
3788,Arjun R,Data Scientist,1 (CAD Internship),No,"Contribute to open source, Apply to research roles"
3789,Meera K,DevOps Specialist,1 (AR Intern),Yes,"Certifications in relevant domain, Apply to research roles"
3790,Karan M,DevOps Specialist,"2 (Research, Dev)",Yes,"Build capstone projects, Contribute to open source"
3791,Sneha T,Embedded Engineer,"2 (Research, Dev)",Yes,"Practice DSA, GitHub proj, LinkedIn optimization"
3792,Arjun M,AI Researcher,1 (IoT Internship),No,"LinkedIn optimization, Resume upgrade, hackathons"
3793,Karan K,Cloud Engineer,1 (Security Intern),Yes,"Attend tech webinars, Practice DSA, GitHub proj"
3794,Rahul T,Data Scientist,"2 (Research, Dev)",Yes,"Build capstone projects, Attend tech webinars"
3795,Meera T,ML Engineer,"2 (NLP, Vision)",Yes,"Build capstone projects, Practice DSA, GitHub proj"
3796,Ankit T,ML Engineer,1 (CAD Internship),Yes,"Attend tech webinars, Contribute to open source"
3797,Divya T,Embedded Engineer,"2 (DevOps, Cloud)",Yes,"LinkedIn optimization, Core project, mock interviews"
3798,Divya M,Cloud Engineer,1 (CAD Internship),Yes,"LinkedIn optimization, Certifications in relevant domain"
3799,Aisha K,Systems Engineer,1 (AR Intern),Yes,"Resume upgrade, hackathons, Practice DSA, GitHub proj"
3800,Priya R,AR/VR Developer,1 (Web Dev Intern),Yes,"Build capstone projects, Certifications in relevant domain"
3801,Sneha S,Cybersecurity Analyst,"2 (NLP, Vision)",No,"Core project, mock interviews, Practice DSA, GitHub proj"
3802,Priya K,AR/VR Developer,"2 (NLP, Vision)",Yes,"Build capstone projects, Portfolio enhancement"
